Video ID,Title,Date Posted,Time Posted,Duration,Duration (seconds),Views,Likes,Comments,Like Rate (%),Comment Rate (%),Collaborators,Content Type,Video Type,Was Livestream,Thumbnail URL,Country
qvhH0EgKUiI,irl stream in Peru 🇵🇪,1/28/2025,22:21:45,3:37:00,13020,9051660,413646,19975,4.57,0.22,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/qvhH0EgKUiI/hqdefault.jpg,Peru
mn0mcy763iI,irl stream in Paraguay & Brazil 🇧🇷🇵🇾,1/27/2025,20:29:31,2:20:48,8448,2507582,80950,3642,3.23,0.15,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/mn0mcy763iI/hqdefault.jpg,Brazil
m3fzVMVEj8U,irl stream in Uruguay 🇺🇾,1/25/2025,21:17:17,3:06:11,11171,3387692,124754,4956,3.68,0.15,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/m3fzVMVEj8U/hqdefault.jpg,Uruguay
9xHloVj7b1s,irl stream in Chile 🇨🇱,1/23/2025,21:14:43,4:00:51,14451,7348493,243186,12276,3.31,0.17,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/9xHloVj7b1s/hqdefault.jpg,Chile
_C7EuXcsveg,irl stream in Argentina 🇦🇷 35 million….. (20th birthday..),1/21/2025,20:28:28,3:03:18,10998,7700695,344774,10340,4.48,0.13,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/_C7EuXcsveg/hqdefault.jpg,Argentina
UTHmxfJlxGE,irl stream in Panama 🇵🇦,1/18/2025,20:17:07,3:20:26,12026,4783237,148487,7930,3.1,0.17,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/UTHmxfJlxGE/hqdefault.jpg,Panama
3bV4x2uLtB0,irl stream in Ecuador 🇪🇨,1/16/2025,22:40:35,3:25:48,12348,4311702,167380,6022,3.88,0.14,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/3bV4x2uLtB0/hqdefault.jpg,Ecuador
DGsqQlVTcGE,irl stream in Guatemala 🇬🇹,1/14/2025,20:36:39,2:23:37,8617,2729138,111654,4436,4.09,0.16,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/DGsqQlVTcGE/hqdefault.jpg,Guatemala
1GBOYFAHRA0,irl stream in Colombia 🇨🇴,1/12/2025,22:28:16,3:16:13,11773,5128808,187850,4692,3.66,0.09,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/1GBOYFAHRA0/hqdefault.jpg,Colombia
fQWNwRxi_8w,Beating Red Dead Redemption 2 pt. 4🤠🩸🐎 (not ending until i complete it),1/8/2025,11:56:03,9:14:08,33248,4313619,110027,3226,2.55,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/fQWNwRxi_8w/hqdefault.jpg,Not Applicable
XDrzuCwDWhw,Beating Red Dead Redemption 2 pt. 3🤠🩸🐎 (not ending until i complete it),1/8/2025,2:54:47,11:25:36,41136,4940341,114342,705,2.31,0.01,,Gaming,Stream,True,https://i.ytimg.com/vi/XDrzuCwDWhw/hqdefault.jpg,Not Applicable
pkJTQ9_q0sk,Beating Red Dead Redemption 2  pt. 2 🤠🩸🐎  (not ending until i complete it),1/7/2025,15:36:34,11:10:13,40213,3694858,94756,599,2.56,0.02,,Gaming,Stream,True,https://i.ytimg.com/vi/pkJTQ9_q0sk/hqdefault.jpg,Not Applicable
vdNF4aTjGfQ,Beating Red Dead Redemption 2 pt. 1 🤠🩸🐎 (not ending until i complete it),1/7/2025,4:14:41,11:33:55,41635,6396434,176806,1279,2.76,0.02,,Gaming,Stream,True,https://i.ytimg.com/vi/vdNF4aTjGfQ/hqdefault.jpg,Not Applicable
9NUIiWef3eI,FIRST OF 2025!,1/5/2025,23:16:17,5:14:05,18845,3119999,86625,1738,2.78,0.06,,Variety Stream,Stream,True,https://i.ytimg.com/vi/9NUIiWef3eI/hqdefault.jpg,Not Applicable
dpgRc8PvUIo,PLAYING FORTNITE UNTIL WE WIN pt 5 ⛏️ ft. Kai Cenat (RANKED),12/30/2024,7:06:24,11:06:49,40009,8774539,176799,6493,2.01,0.07,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/dpgRc8PvUIo/hqdefault.jpg,Not Applicable
GLCnbEunjSs,PLAYING FORTNITE UNTIL WE WIN pt 4 ⛏️ ft. Kai Cenat (RANKED),12/29/2024,19:43:30,11:14:59,40499,6046185,132209,805,2.19,0.01,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/GLCnbEunjSs/hqdefault.jpg,Not Applicable
tyIuYkABPfo,PLAYING FORTNITE UNTIL WE WIN pt 3⛏️ ft. Kai Cenat (RANKED),12/29/2024,8:35:24,11:35:18,41718,8040497,171700,1732,2.14,0.02,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/tyIuYkABPfo/hqdefault.jpg,Not Applicable
rgNcb8PTvgc,PLAYING FORTNITE UNTIL WE WIN pt 2⛏️ ft. Kai Cenat (RANKED),12/28/2024,20:59:07,11:41:35,42095,6600068,165354,836,2.51,0.01,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/rgNcb8PTvgc/hqdefault.jpg,Not Applicable
qkrO2TkbL2A,PLAYING FORTNITE UNTIL WE WIN ⛏️ ft. Kai Cenat (RANKED),12/28/2024,9:11:00,11:41:40,42100,8375303,217686,2436,2.6,0.03,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/qkrO2TkbL2A/hqdefault.jpg,Not Applicable
zlNtIRF8JVk,MERRY CHRISTMAS🎄🎅🏻 OPENING GIFTS🎀✨,12/24/2024,21:30:04,2:31:13,9073,2199540,79739,2678,3.63,0.12,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/zlNtIRF8JVk/hqdefault.jpg,Not Applicable
xLMu9ExcNFI,MOVIN TO FAST,12/24/2024,1:01:12,5:46:18,20778,2220931,67182,1405,3.02,0.06,,Variety Stream,Stream,True,https://i.ytimg.com/vi/xLMu9ExcNFI/hqdefault.jpg,Not Applicable
Dm7XL5wC7vI,ISNT IT LOVELY,12/17/2024,22:29:43,3:08:27,11307,1815905,58549,1983,3.22,0.11,,Variety Stream,Stream,True,https://i.ytimg.com/vi/Dm7XL5wC7vI/hqdefault.jpg,Not Applicable
_tQhvJtWw-8,OG FORTNITE WITH SPEED ⛏️ (not ending until i get a win),12/7/2024,4:45:25,9:26:47,34007,4387673,126865,4503,2.89,0.1,,Gaming,Stream,True,https://i.ytimg.com/vi/_tQhvJtWw-8/hqdefault.jpg,Not Applicable
zkuaQ3kgM70,5th December❄️,12/5/2024,21:54:02,3:14:22,11662,1972049,65404,1641,3.32,0.08,,Variety Stream,Stream,True,https://i.ytimg.com/vi/zkuaQ3kgM70/hqdefault.jpg,Not Applicable
t_npca6fskA,NEW SETUP REVEAL,12/3/2024,22:00:00,3:11:03,11463,2983599,107399,3415,3.6,0.11,,Variety Stream,Stream,True,https://i.ytimg.com/vi/t_npca6fskA/hqdefault.jpg,Not Applicable
gJQODaIaB2Y,irl stream in Australia 🇦🇺 pt 3 Gold Coast,11/28/2024,9:08:51,4:18:52,15532,2428419,67395,3116,2.78,0.13,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/gJQODaIaB2Y/hqdefault.jpg,Australia
sOg3dXxbUh4,irl stream in New Zealand 🇳🇿 pt 2 Auckland,11/25/2024,4:49:18,5:24:34,19474,2355439,64807,2659,2.75,0.11,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/sOg3dXxbUh4/hqdefault.jpg,New Zealand
1y3tKRekf_w,HAKA🇳🇿 #ishowspeed,11/24/2024,3:41:13,49,49,6576350,333027,7134,5.06,0.11,,Sports,Shorts,False,https://i.ytimg.com/vi/1y3tKRekf_w/hqdefault.jpg,New Zealand
eFz30QfDvwg,irl stream in New Zealand 🇳🇿,11/24/2024,3:27:05,4:14:04,15244,2522652,71117,3365,2.82,0.13,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/eFz30QfDvwg/hqdefault.jpg,New Zealand
YPabvqBLo8w,irl stream in Australia 🇦🇺 pt 2,11/22/2024,5:02:57,4:03:00,14580,2095162,68360,2454,3.26,0.12,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/YPabvqBLo8w/hqdefault.jpg,Australia
C8Gqmu4p49s,irl stream in Australia 🇦🇺,11/21/2024,3:22:38,4:05:40,14740,2839301,99432,3840,3.5,0.14,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/C8Gqmu4p49s/hqdefault.jpg,Australia
DvaPazAX7lw,NOT ENDING UNTIL I LAND A DOUBLE BACKFLIP....,11/13/2024,21:13:18,5:09:08,18548,3890506,127684,1654,3.28,0.04,,Sports,Stream,True,https://i.ytimg.com/vi/DvaPazAX7lw/hqdefault.jpg,Not Applicable
1O5GVUU7qvI,YOU ARE MY FRIEND,11/12/2024,21:21:58,3:24:03,12243,2122911,65096,1380,3.07,0.07,,Variety Stream,Stream,True,https://i.ytimg.com/vi/1O5GVUU7qvI/hqdefault.jpg,Not Applicable
4mxjWDRw3lU,11/11 MAKE A WISH,11/11/2024,22:52:42,4:39:54,16794,2397834,77674,1391,3.24,0.06,,Variety Stream,Stream,True,https://i.ytimg.com/vi/4mxjWDRw3lU/hqdefault.jpg,Not Applicable
DtRK1sRNBq8,I Raced The Fastest Man Alive🏃🏾💨,11/7/2024,4:28:53,23,23,12977093,703826,11216,5.42,0.09,,IRL / Vlog,Shorts,False,https://i.ytimg.com/vi/DtRK1sRNBq8/hqdefault.jpg,Not Applicable
HZXefjyU-eM,SPEED vs NOAH LYLES 🏃🏾💨 (FASTEST MAN ALIVE),11/7/2024,0:59:17,39:20:00,2360,3065180,102260,6727,3.34,0.22,['Noah Lyles'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/HZXefjyU-eM/hqdefault.jpg,Not Applicable
gK7ujITLzao,33 million......,11/6/2024,19:05:36,51:20:00,3080,1512157,70659,2305,4.67,0.15,,Variety Stream,Stream,True,https://i.ytimg.com/vi/gK7ujITLzao/hqdefault.jpg,Not Applicable
UBY_0r-Gwiw,Speed x Paul Pogba🇫🇷,11/5/2024,19:54:50,20,20,18586979,1090334,7649,5.87,0.04,,Sports,Shorts,False,https://i.ytimg.com/vi/UBY_0r-Gwiw/hqdefault.jpg,France
yNOmR0Fq3RM,SPEED X PAUL POGBA 🇫🇷,11/5/2024,17:28:13,3:02:04,10924,6432363,275310,4094,4.28,0.06,,Sports,Stream,True,https://i.ytimg.com/vi/yNOmR0Fq3RM/hqdefault.jpg,France
uCQDC4rkA5k,WHAT DO U WANNA DO🤨,11/4/2024,1:05:41,5:33:48,20028,3301717,90404,2512,2.74,0.08,,Variety Stream,Stream,True,https://i.ytimg.com/vi/uCQDC4rkA5k/hqdefault.jpg,Not Applicable
wFwYaEzlmQQ,NOVEMBER🍁santai🍁Ch.2,11/2/2024,21:23:36,4:01:25,14485,2287870,79033,1960,3.45,0.09,,Variety Stream,Stream,True,https://i.ytimg.com/vi/wFwYaEzlmQQ/hqdefault.jpg,Not Applicable
k-VgUvmBH8E,irl trick or treat + haunted house stream👀🎃🧌,11/1/2024,2:01:24,2:24:27,8667,2373280,81693,2565,3.44,0.11,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/k-VgUvmBH8E/hqdefault.jpg,Not Applicable
c70s8ux50lQ,"irl HAUNTED HOUSE ft. MrBeast, xQc, Logan Paul, Fanum & Lexi Rivera🎃👻💀",10/31/2024,1:55:47,2:02:21,7341,6141323,214548,9195,3.49,0.15,"['MrBeast', 'Xqc', 'Logan Paul', 'Fanum', 'Lexi Rivera']",IRL / Vlog,Stream,True,https://i.ytimg.com/vi/c70s8ux50lQ/hqdefault.jpg,Not Applicable
WHgJX12AhTQ,irl Ballon d’Or stream 🏆 2024,10/28/2024,22:29:46,3:22:26,12146,12813960,366513,2803,2.86,0.02,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/WHgJX12AhTQ/hqdefault.jpg,Not Applicable
wk1WLOa6jBA,BEATING FEARS TO FATHOM ☠️ ALL EPISODES,10/13/2024,23:09:14,5:05:25,18325,2721968,81521,3494,2.99,0.13,,Gaming,Stream,True,https://i.ytimg.com/vi/wk1WLOa6jBA/hqdefault.jpg,Not Applicable
bPihACF7MIs,my legs hurt 😞,10/12/2024,21:42:45,3:58:37,14317,2675318,81013,1875,3.03,0.07,,Variety Stream,Stream,True,https://i.ytimg.com/vi/bPihACF7MIs/hqdefault.jpg,Not Applicable
mRSF3lDKSWo,Attempting the MOST BACKFLIPS in 24 HOURS Pt. 2 (WORLD RECORD),10/9/2024,8:55:04,7:09:47,25787,4458585,107243,3813,2.41,0.09,,Sports,Stream,True,https://i.ytimg.com/vi/mRSF3lDKSWo/hqdefault.jpg,Not Applicable
Er2qHguUr_0,Attempting the MOST BACKFLIPS in 24 HOURS (WORLD RECORD),10/9/2024,2:00:57,11:27:38,41258,6929980,202743,908,2.93,0.01,,Sports,Stream,True,https://i.ytimg.com/vi/Er2qHguUr_0/hqdefault.jpg,Not Applicable
mFsCe7AIxq8,sick of it,10/7/2024,20:41:25,2:54:13,10453,2565874,90917,2770,3.54,0.11,,Variety Stream,Stream,True,https://i.ytimg.com/vi/mFsCe7AIxq8/hqdefault.jpg,Not Applicable
NQ6LAuWLsmM,BEATING OUTLAST 2 (HORROR GAME) ☠️🕷️,10/3/2024,19:26:55,6:05:54,21954,3042321,100329,2192,3.3,0.07,,Gaming,Stream,True,https://i.ytimg.com/vi/NQ6LAuWLsmM/hqdefault.jpg,Not Applicable
O4SLIxC3s8I,BEATING OUTLAST  (HORROR GAME) ☠️🕷️🕸️👻,10/2/2024,20:10:48,3:54:14,14054,4199687,106771,2332,2.54,0.06,,Gaming,Stream,True,https://i.ytimg.com/vi/O4SLIxC3s8I/hqdefault.jpg,Not Applicable
Qq2CpCNGiZA,RETURN... OF SPEEEEEED 💀🎃,10/1/2024,19:54:53,3:37:23,13043,3326799,123758,3036,3.72,0.09,,Variety Stream,Stream,True,https://i.ytimg.com/vi/Qq2CpCNGiZA/hqdefault.jpg,Not Applicable
g5Xj6GFuHzA,irl stream in Philippines pt 3 🇵🇭 Cebu City,9/25/2024,11:13:04,1:09:57,4197,4739825,132506,13188,2.8,0.28,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/g5Xj6GFuHzA/hqdefault.jpg,Philippines
oZxOzl441qQ,irl stream in Singapore 🇸🇬 32 million……..,9/24/2024,12:14:29,4:38:20,16700,6967468,185755,7676,2.67,0.11,,Music,Stream,True,https://i.ytimg.com/vi/oZxOzl441qQ/hqdefault.jpg,Singapore
bh4Y6M4KJoY,irl stream in Cambodia pt 2 🇰🇭 Phnom Penh,9/23/2024,11:13:11,3:01:35,10895,5495369,188692,6663,3.43,0.12,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/bh4Y6M4KJoY/hqdefault.jpg,Cambodia
8FzcNN3ZvB0,irl stream in Indonesia pt 3 🇮🇩 Yogyakarta,9/21/2024,12:12:15,2:14:21,8061,11601266,456948,32793,3.94,0.28,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/8FzcNN3ZvB0/hqdefault.jpg,Indonesia
BF9qBZhlgsY,irl stream in Indonesia pt 2 🇮🇩 Bali,9/20/2024,10:01:18,3:59:44,14384,15608202,622382,19657,3.99,0.13,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/BF9qBZhlgsY/hqdefault.jpg,Indonesia
fbTph-qZTHM,CRAZY IN INDONESIA 🇮🇩 #ishowspeed,9/19/2024,11:33:15,59,59,11676732,602625,16238,5.16,0.14,,IRL / Vlog,Shorts,False,https://i.ytimg.com/vi/fbTph-qZTHM/hqdefault.jpg,Indonesia
9s6imDGjy08,irl stream in Indonesia 🇮🇩,9/18/2024,13:41:37,3:47:48,13668,27297264,1204194,52360,4.41,0.19,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/9s6imDGjy08/hqdefault.jpg,Indonesia
Ws9hCaDuUWQ,irl stream in Malaysia 🇲🇾,9/17/2024,13:36:12,4:55:08,17708,10513671,293463,20998,2.79,0.2,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/Ws9hCaDuUWQ/hqdefault.jpg,Malaysia
yyNDJuMCxDc,irl stream in Cambodia 🇰🇭 30 million.......,9/16/2024,15:41:25,50:52:00,3052,4579793,228155,9365,4.98,0.2,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/yyNDJuMCxDc/hqdefault.jpg,Cambodia
VTorUJcMYGg,irl stream in Vietnam 🇻🇳,9/14/2024,13:17:21,3:36:21,12981,7797281,275770,14559,3.54,0.19,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/VTorUJcMYGg/hqdefault.jpg,Viet Nam
_xbSg_KRa-E,spar with manny pacquiao 🥊🇵🇭 #ishowspeed,9/12/2024,14:39:16,28,28,6137996,317714,4938,5.18,0.08,,Sports,Shorts,False,https://i.ytimg.com/vi/_xbSg_KRa-E/hqdefault.jpg,Philippines
F4DvCG9Nhlk,irl stream in Philippines pt 2 🇵🇭 ft. Manny Pacquiao,9/12/2024,14:14:24,3:14:37,11677,8864015,276918,12776,3.12,0.14,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/F4DvCG9Nhlk/hqdefault.jpg,Philippines
qWuJYrEZBkw,irl stream in Philippines 🇵🇭,9/11/2024,11:45:46,3:24:53,12293,8778593,307165,23744,3.5,0.27,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/qWuJYrEZBkw/hqdefault.jpg,Philippines
8Z-5l40luGc,irl stream in Thailand pt 2 🇹🇭 Pattaya City,9/10/2024,14:38:16,5:30:11,19811,6786153,244165,5984,3.6,0.09,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/8Z-5l40luGc/hqdefault.jpg,Thailand
oaRc-P3Na-w,irl stream in Thailand 🇹🇭,9/9/2024,12:24:19,4:09:11,14951,6564955,252016,8560,3.84,0.13,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/oaRc-P3Na-w/hqdefault.jpg,Thailand
1bsq3F2ztSs,FRESH + NEW 100k ROBOT!,9/2/2024,21:00:32,3:12:46,11566,2899478,103186,3036,3.56,0.1,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/1bsq3F2ztSs/hqdefault.jpg,Not Applicable
mlkf3D_cd20,RONALDO ABOUT TO PASS ME IN SUBS!,8/23/2024,2:42:12,25:54:00,1554,4311033,251606,15729,5.84,0.36,['Ronaldo'],IRL / Vlog,Stream,True,https://i.ytimg.com/vi/mlkf3D_cd20/hqdefault.jpg,Not Applicable
zTlp-6YZ7ck,omg he’s passing me 💔 please sub up,8/23/2024,2:15:47,19,19,25246055,1218274,23096,4.83,0.09,,Music,Shorts,False,https://i.ytimg.com/vi/zTlp-6YZ7ck/hqdefault.jpg,Not Applicable
ObC3wVRB26Q,BEATING MINECRAFT HARDCORE PART 10 ⛏️🍄 ft. Kai Cenat,8/22/2024,9:51:52,7:40:03,27603,6044204,179831,8001,2.98,0.13,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/ObC3wVRB26Q/hqdefault.jpg,Not Applicable
ZIOcuNXfN5o,BEATING MINECRAFT HARDCORE PART 9 ⛏️🍄 ft. Kai Cenat,8/22/2024,2:47:01,11:41:18,42078,7300754,187419,1358,2.57,0.02,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/ZIOcuNXfN5o/hqdefault.jpg,Not Applicable
WkZM7aRRmZU,BEATING MINECRAFT HARDCORE PART 8⛏️🍄 ft. Kai Cenat,8/21/2024,16:10:40,11:09:03,40143,4331043,98121,602,2.27,0.01,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/WkZM7aRRmZU/hqdefault.jpg,Not Applicable
tA7mHytQEYU,BEATING MINECRAFT HARDCORE PART 6⛏️🍄 ft. Kai Cenat,8/20/2024,15:54:38,8:49:32,31772,3404644,85431,585,2.51,0.02,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/tA7mHytQEYU/hqdefault.jpg,Not Applicable
xESR8jnAicw,BEATING MINECRAFT HARDCORE PART 5 ⛏️🍄 ft. Kai Cenat (28 million….),8/20/2024,7:25:49,10:39:05,38345,5732669,135963,920,2.37,0.02,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/xESR8jnAicw/hqdefault.jpg,Not Applicable
S8nGD6tbAio,BEATING MINECRAFT HARDCORE PART 4⛏️🍄 ft. Kai Cenat,8/19/2024,21:55:13,10:05:04,36304,5395701,134828,1514,2.5,0.03,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/S8nGD6tbAio/hqdefault.jpg,Not Applicable
OoNndQzHMlI,BEATING MINECRAFT HARDCORE PART 3 ⛏️🍄 ft. Kai Cenat,8/19/2024,10:05:40,11:22:39,40959,5247175,135252,1279,2.58,0.02,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/OoNndQzHMlI/hqdefault.jpg,Not Applicable
VsarYwQyoss,BEATING MINECRAFT HARDCORE PART 2 ⛏️🍄 ft. Kai Cenat,8/18/2024,22:43:54,10:57:35,39455,5641616,155223,1104,2.75,0.02,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/VsarYwQyoss/hqdefault.jpg,Not Applicable
yPqc2vJeDEs,BEATING MINECRAFT HARDCORE ⛏️🍄 ft. Kai Cenat,8/18/2024,20:42:35,11:35:12,41712,5495447,178952,3073,3.26,0.06,['Kai'],Gaming,Stream,True,https://i.ytimg.com/vi/yPqc2vJeDEs/hqdefault.jpg,Not Applicable
XAVIRaqQQyg,Speed beats Travis Scott in a race😭,8/16/2024,22:27:52,31,31,8668385,497496,3825,5.74,0.04,['Travis Scott'],Sports,Shorts,False,https://i.ytimg.com/vi/XAVIRaqQQyg/hqdefault.jpg,Not Applicable
U84rZ3SI2a0,irl stream in New York at Fanatics Fest,8/16/2024,21:44:07,3:56:18,14178,2944872,79216,1854,2.69,0.06,,IRL / Vlog,Stream,True,https://i.ytimg.com/vi/U84rZ3SI2a0/hqdefault.jpg,Not Applicable
